city,data,weather,tem_higher,tem_lower
石渠,8日（后天）,多云,6,-3℃
石渠,9日（周二）,晴,10,-3℃
石渠,10日（周三）,晴,10,-2℃
石渠,11日（周四）,晴,12,-1℃
石渠,12日（周五）,多云,13,0℃
色达,6日（今天）,晴,12,-2℃
色达,7日（明天）,多云转小雨,11,-2℃
色达,8日（后天）,晴转多云,9,-7℃
色达,9日（周二）,晴转多云,12,-6℃
色达,10日（周三）,晴转多云,12,-5℃
色达,11日（周四）,晴,16,-5℃
色达,12日（周五）,晴,19,-2℃
色达,6日（今天）,晴,9,-8℃
色达,7日（明天）,多云,8,-8℃
理塘,8日（后天）,多云转晴,10,-4℃
理塘,9日（周二）,晴,11,-4℃
理塘,10日（周三）,晴,12,-4℃
理塘,11日（周四）,晴,13,-4℃
理塘,12日（周五）,晴转多云,21,-2℃
理塘,8日（后天）,多云转晴,6,-11℃
理塘,9日（周二）,晴,8,-11℃
理塘,10日（周三）,晴,9,-10℃
理塘,11日（周四）,晴,11,-9℃
理塘,12日（周五）,晴转多云,19,-7℃
稻城,6日（今天）,晴,8,-6℃
得荣,7日（明天）,多云,9,-6℃
得荣,8日（后天）,多云转晴,9,-6℃
得荣,9日（周二）,晴,11,-6℃
得荣,10日（周三）,晴,12,-6℃
得荣,11日（周四）,晴,16,-5℃
得荣,12日（周五）,晴,20,-5℃
黑水,6日（今天）,多云转晴,5,-11℃
黑水,7日（明天）,多云,4,-11℃
马尔,8日（后天）,多云转晴,3,-14℃
马尔,9日（周二）,晴,5,-13℃
马尔,10日（周三）,晴,6,-13℃
马尔,11日（周四）,晴,8,-12℃
马尔,12日（周五）,晴转多云,15,-7℃
马尔,6日（今天）,晴,6,-10℃
马尔,7日（明天）,多云,6,-10℃
马尔,6日（今天）,多云,5,-9℃
马尔,7日（明天）,多云,5,-9℃
壤塘,8日（后天）,多云转晴,5,-10℃
壤塘,9日（周二）,晴,6,-10℃
壤塘,10日（周三）,晴,9,-9℃
壤塘,11日（周四）,晴,13,-8℃
壤塘,12日（周五）,晴转多云,19,-8℃
壤塘,6日（今天）,多云,-2,-14℃
壤塘,7日（明天）,多云转晴,-4,-18℃
壤塘,8日（后天）,多云转晴,5,-11℃
壤塘,9日（周二）,晴,6,-11℃
壤塘,10日（周三）,晴,8,-11℃
壤塘,11日（周四）,晴,13,-9℃
壤塘,12日（周五）,晴转多云,17,-5℃
壤塘,6日（今天）,晴,10,-5℃
壤塘,7日（明天）,多云,10,-5℃
壤塘,8日（后天）,多云转晴,11,-5℃
若尔,8日（后天）,晴,-6,-18℃
若尔,9日（周二）,晴,-4,-17℃
若尔,10日（周三）,晴,-4,-16℃
若尔,11日（周四）,晴,-2,-16℃
若尔,12日（周五）,晴,6,-11℃
若尔,6日（今天）,晴转多云,3,-13℃
若尔,7日（明天）,多云,2,-13℃
若尔,9日（周二）,晴,12,-5℃
若尔,10日（周三）,晴,15,-4℃
若尔,11日（周四）,晴,19,-2℃
若尔,12日（周五）,晴转多云,19,0℃
红原,6日（今天）,多云,5,-8℃
红原,7日（明天）,多云,4,-10℃
红原,8日（后天）,晴,3,-12℃
红原,9日（周二）,晴,5,-12℃
红原,10日（周三）,晴,7,-11℃
红原,6日（今天）,多云转晴,0,-12℃
红原,7日（明天）,多云,0,-12℃
红原,8日（后天）,多云,0,-11℃
红原,6日（今天）,多云,0,-16℃
红原,6日（今天）,多云,1,-13℃
红原,7日（明天）,多云,0,-17℃
红原,8日（后天）,晴,-3,-17℃
红原,8日（后天）,多云,2,-13℃
红原,9日（周二）,晴转多云,5,-12℃
红原,10日（周三）,晴,6,-12℃
红原,11日（周四）,晴,10,-10℃
红原,12日（周五）,晴,12,-10℃
红原,6日（今天）,多云转阵雨,9,-5℃
红原,7日（明天）,多云转阵雨,8,-5℃
红原,8日（后天）,多云,8,-5℃
红原,9日（周二）,晴转多云,11,-5℃
红原,10日（周三）,晴,12,-5℃
南坪,11日（周四）,晴,11,-9℃
南坪,12日（周五）,晴,16,-6℃
南坪,9日（周二）,晴,3,-11℃
南坪,10日（周三）,晴,5,-11℃
南坪,11日（周四）,晴,10,-9℃
南坪,12日（周五）,晴转多云,10,-7℃
南坪,6日（今天）,晴转多云,7,-3℃
南坪,7日（明天）,阵雨转小雨,5,-5℃
南坪,8日（后天）,阵雨转晴,0,-8℃
南坪,9日（周二）,晴,4,-8℃
南坪,10日（周三）,晴,5,-8℃
南坪,11日（周四）,晴,7,-6℃
南坪,7日（明天）,多云,-1,-20℃
南坪,8日（后天）,晴,-3,-21℃
南坪,9日（周二）,晴,-2,-21℃
南坪,10日（周三）,晴,0,-20℃
南坪,11日（周四）,晴,1,-19℃
南坪,12日（周五）,晴转多云,8,-16℃
南坪,9日（周二）,晴,-2,-17℃
南坪,10日（周三）,晴,0,-15℃
南坪,11日（周四）,晴,1,-15℃
南坪,12日（周五）,晴转多云,5,-12℃
南坪,6日（今天）,多云转小雨,7,0℃
南坪,7日（明天）,阵雨转小雨,4,-2℃
南坪,8日（后天）,阵雨转多云,1,-4℃
南坪,9日（周二）,晴,5,-4℃
南坪,10日（周三）,晴,6,-4℃
南坪,11日（周四）,晴,16,-5℃
南坪,12日（周五）,晴,17,-3℃
南坪,6日（今天）,多云,5,-11℃
南坪,7日（明天）,多云,2,-14℃
南坪,8日（后天）,多云转晴,0,-17℃
南坪,9日（周二）,晴,0,-17℃
南坪,10日（周三）,晴,2,-16℃
德阳,12日（周五）,多云,7,-5℃
德阳,6日（今天）,多云转小雨,3,-2℃
德阳,6日（今天）,多云转晴,11,-3℃
德阳,7日（明天）,多云,10,-4℃
德阳,8日（后天）,多云转晴,7,-7℃
德阳,9日（周二）,晴,9,-8℃
德阳,11日（周四）,晴,8,-3℃
德阳,12日（周五）,多云,6,-3℃
德阳,6日（今天）,多云,8,-6℃
德阳,7日（明天）,多云转阵雨,6,-8℃
德阳,8日（后天）,多云转晴,2,-10℃
德阳,11日（周四）,晴,4,-15℃
德阳,12日（周五）,多云,5,-12℃
中江,6日（今天）,多云转小雨,4,-2℃
中江,7日（明天）,小雨,2,-3℃
中江,8日（后天）,阵雨转多云,0,-6℃
中江,9日（周二）,晴,3,-6℃
中江,6日（今天）,多云转阵雨,10,0℃
中江,7日（明天）,多云转阵雨,10,-1℃
中江,8日（后天）,多云,10,-1℃
中江,9日（周二）,晴转多云,12,-2℃
中江,7日（明天）,阵雨,1,-7℃
中江,8日（后天）,多云转晴,1,-8℃
中江,9日（周二）,晴,3,-8℃
中江,10日（周三）,晴,5,-7℃
中江,11日（周四）,晴,6,-7℃
中江,12日（周五）,多云转雨夹雪,6,-4℃
中江,10日（周三）,晴,10,-8℃
中江,11日（周四）,晴,12,-6℃
中江,12日（周五）,晴转多云,18,-4℃
中江,9日（周二）,晴,3,-11℃
中江,10日（周三）,晴,5,-10℃
中江,11日（周四）,晴,7,-9℃
中江,12日（周五）,晴转多云,8,-7℃
广汉,10日（周三）,晴,4,-6℃
广汉,11日（周四）,晴,5,-6℃
广汉,12日（周五）,多云转雪,3,-4℃
广汉,10日（周三）,晴转多云,13,-1℃
广汉,11日（周四）,晴,16,-1℃
广汉,12日（周五）,晴,17,0℃
广汉,6日（今天）,晴,7,-5℃
广汉,7日（明天）,多云转小雨,7,-5℃
广汉,6日（今天）,多云,9,-7℃
广汉,7日（明天）,多云,7,-9℃
广汉,8日（后天）,多云转晴,4,-13℃
广汉,6日（今天）,多云,5,-12℃
广汉,7日（明天）,多云,3,-15℃
广汉,8日（后天）,晴,1,-16℃
广汉,9日（周二）,晴,2,-16℃
广汉,10日（周三）,晴,4,-16℃
什邡,8日（后天）,阵雨转多云,3,-8℃
什邡,9日（周二）,晴,4,-8℃
什邡,10日（周三）,晴,5,-8℃
什邡,11日（周四）,晴,6,-7℃
什邡,12日（周五）,晴转多云,11,-5℃
什邡,9日（周二）,晴,6,-13℃
什邡,10日（周三）,晴,7,-12℃
什邡,11日（周四）,晴,9,-11℃
什邡,12日（周五）,晴转多云,15,-8℃
什邡,11日（周四）,晴,5,-15℃
什邡,12日（周五）,晴转多云,12,-11℃
绵竹,6日（今天）,多云转阵雨,1,-17℃
绵竹,7日（明天）,多云,-1,-21℃
绵竹,8日（后天）,晴,-5,-21℃
绵竹,9日（周二）,晴,-4,-19℃
绵竹,10日（周三）,晴,-2,-18℃
罗江,11日（周四）,晴,0,-18℃
罗江,12日（周五）,多云转阴,2,-15℃
天河,6日（今天）,多云,2,-17℃
天河,7日（明天）,多云,0,-20℃
韶关,8日（后天）,晴,-3,-20℃
韶关,9日（周二）,晴,-3,-20℃
韶关,10日（周三）,晴,-1,-19℃
韶关,11日（周四）,晴,0,-18℃
韶关,12日（周五）,多云转阴,4,-14℃
曲江,6日（今天）,阴转小雨,7,3℃
曲江,6日（今天）,小雨,4,1℃
曲江,7日（明天）,多云,6,-1℃
曲江,8日（后天）,多云,7,-2℃
曲江,9日（周二）,晴,10,-2℃
曲江,10日（周三）,晴,10,-1℃
惠州,7日（明天）,小雨,7,0℃
惠州,8日（后天）,多云,6,-1℃
惠州,9日（周二）,晴,9,-1℃
惠州,10日（周三）,晴,10,-2℃
惠州,11日（周四）,晴转多云,10,-1℃
惠州,12日（周五）,小雨转雨夹雪,7,0℃
惠州,11日（周四）,晴转多云,10,-1℃
惠州,12日（周五）,小雨转雨,8,1℃
博罗,6日（今天）,阴,8,3℃
博罗,7日（明天）,多云转小雨,8,1℃
博罗,6日（今天）,阴,8,3℃
博罗,7日（明天）,多云转小雨,9,1℃
博罗,6日（今天）,阴,8,4℃
博罗,6日（今天）,阴,8,3℃
博罗,6日（今天）,小雨转阴,1,-1℃
博罗,6日（今天）,小雨转大雨,15,13℃
博罗,6日（今天）,小雨转阴,5,0℃
博罗,6日（今天）,小雨转阴,7,3℃
博罗,7日（明天）,多云转阴,8,0℃
博罗,8日（后天）,多云,8,0℃
惠阳,8日（后天）,多云,7,-1℃
惠阳,9日（周二）,晴,10,-1℃
惠阳,10日（周三）,晴,11,-1℃
惠阳,11日（周四）,晴转多云,11,-1℃
惠阳,12日（周五）,小雨转阴,7,0℃
惠阳,8日（后天）,多云,7,-1℃
惠阳,9日（周二）,晴,10,-1℃
惠阳,10日（周三）,晴,11,-1℃
惠阳,11日（周四）,晴转多云,11,-1℃
惠阳,12日（周五）,小雨转阴,7,0℃
惠阳,6日（今天）,小雨转大雨,16,11℃
惠阳,7日（明天）,大雨转中到大雨,16,8℃
惠阳,8日（后天）,中到大雨转小雨,10,5℃
惠阳,7日（明天）,多云转小雨,9,1℃
惠阳,8日（后天）,多云,8,-1℃
惠阳,9日（周二）,晴,11,-1℃
惠阳,10日（周三）,晴,12,-1℃
惠阳,11日（周四）,晴转多云,12,-1℃
惠阳,12日（周五）,小雨转阴,7,0℃
惠阳,7日（明天）,多云转小雨,9,0℃
惠阳,8日（后天）,多云,8,0℃
惠阳,9日（周二）,晴,10,-1℃
惠阳,10日（周三）,晴,11,-1℃
惠阳,11日（周四）,晴转多云,11,-1℃
惠阳,12日（周五）,小雨转雨,7,0℃
惠阳,7日（明天）,多云,4,-4℃
惠阳,8日（后天）,多云,4,-4℃
惠阳,9日（周二）,晴,6,-4℃
惠阳,10日（周三）,晴,8,-3℃
惠阳,11日（周四）,晴转多云,8,-3℃
惠阳,12日（周五）,小雨转雪,5,-3℃
惠阳,7日（明天）,大雨转中到大雨,16,9℃
惠阳,8日（后天）,中到大雨转小雨,11,6℃
惠阳,9日（周二）,小雨转多云,10,6℃
惠阳,10日（周三）,多云,15,7℃
惠阳,11日（周四）,多云,15,7℃
惠阳,12日（周五）,多云,16,8℃
惠阳,7日（明天）,多云,6,-1℃
惠阳,8日（后天）,多云,7,-2℃
惠阳,9日（周二）,晴,9,-2℃
惠阳,10日（周三）,晴,10,-2℃
惠阳,11日（周四）,晴转多云,10,-1℃
惠阳,12日（周五）,小雨转雨,6,-1℃
惠阳,6日（今天）,小雨转阴,4,0℃
惠阳,9日（周二）,晴,11,-1℃
惠阳,10日（周三）,晴,11,-1℃
惠阳,11日（周四）,晴转多云,11,-1℃
惠阳,12日（周五）,小雨转雨,8,1℃
惠东,9日（周二）,小雨转多云,8,4℃
惠东,10日（周三）,多云,14,6℃
惠东,11日（周四）,多云,15,6℃
惠东,12日（周五）,多云,16,7℃
惠东,6日（今天）,小雨转大雨,16,14℃
惠东,7日（明天）,大雨转中到大雨,17,10℃
惠东,8日（后天）,中到大雨转小雨,12,7℃
惠东,6日（今天）,中雨转大雨,11,7℃
惠东,7日（明天）,大雨转小雨,10,2℃
惠东,8日（后天）,小雨,5,2℃
惠东,9日（周二）,多云,8,0℃
惠东,6日（今天）,小雨转大雨,15,13℃
惠东,7日（明天）,大雨转中到大雨,16,9℃
惠东,8日（后天）,中到大雨转小雨,11,6℃
惠东,9日（周二）,小雨转多云,10,6℃
惠东,10日（周三）,多云,15,7℃
惠东,6日（今天）,中雨转大雨,10,6℃
惠东,7日（明天）,大雨转小雨,11,4℃
惠东,8日（后天）,小雨,7,3℃
惠东,6日（今天）,小雨转大雨,15,13℃
惠东,7日（明天）,大雨转中到大雨,16,7℃
惠东,8日（后天）,中到大雨转小雨,10,4℃
惠东,9日（周二）,小雨转多云,9,4℃
惠东,10日（周三）,多云,15,6℃
惠东,6日（今天）,小雨转大雨,15,13℃
惠东,7日（明天）,多云,5,-2℃
惠东,8日（后天）,多云,6,-2℃
惠东,9日（周二）,晴,9,-2℃
惠东,10日（周三）,晴,10,-1℃
惠东,11日（周四）,晴转多云,10,-1℃
惠东,12日（周五）,小雨转雨夹雪,7,-1℃
惠东,6日（今天）,中雨转大雨,11,8℃
惠东,7日（明天）,大雨转小雨,11,4℃
惠东,8日（后天）,中雨转小雨,6,3℃
惠东,9日（周二）,多云,8,0℃
龙门,9日（周二）,小雨转多云,10,7℃
龙门,10日（周三）,多云,15,8℃
龙门,11日（周四）,多云,16,8℃
龙门,12日（周五）,多云,17,10℃
龙门,10日（周三）,多云,11,0℃
龙门,11日（周四）,多云,13,4℃
龙门,12日（周五）,多云,14,5℃
龙门,11日（周四）,多云,15,7℃
龙门,12日（周五）,多云,16,8℃
龙门,9日（周二）,多云,8,2℃
龙门,10日（周三）,多云,11,2℃
龙门,11日（周四）,多云,13,2℃
龙门,12日（周五）,多云,14,2℃
龙门,11日（周四）,多云,15,7℃
龙门,12日（周五）,多云,16,9℃
龙门,7日（明天）,大雨转中到大雨,16,9℃
龙门,8日（后天）,中到大雨转小雨,9,6℃
龙门,9日（周二）,小雨转多云,8,5℃
龙门,10日（周三）,多云,15,7℃
龙门,11日（周四）,多云,15,7℃
龙门,12日（周五）,多云,16,8℃
龙门,6日（今天）,中雨转大雨,11,8℃
龙门,7日（明天）,大雨转小雨,12,4℃
龙门,6日（今天）,中雨转大雨,10,6℃
龙门,7日（明天）,大雨转小雨,10,2℃
龙门,8日（后天）,小雨,5,1℃
龙门,9日（周二）,多云,8,0℃
龙门,10日（周三）,多云,11,0℃
龙门,10日（周三）,多云,13,0℃
龙门,11日（周四）,多云,13,3℃
龙门,12日（周五）,多云,15,5℃
龙门,6日（今天）,中雨转大雨,11,7℃
龙门,7日（明天）,大雨转小雨,11,2℃
龙门,8日（后天）,小雨,5,2℃
龙门,6日（今天）,中雨转大雨,10,6℃
龙门,7日（明天）,大雨转小雨,11,4℃
龙门,6日（今天）,中雨转大雨,12,8℃
龙门,7日（明天）,大雨转小雨,12,5℃
龙门,6日（今天）,中雨转大雨,11,7℃
龙门,7日（明天）,大雨转小雨,11,2℃
梅州,6日（今天）,阴,8,4℃
梅州,8日（后天）,中雨转小雨,7,2℃
梅州,9日（周二）,多云,6,1℃
梅州,10日（周三）,多云,12,1℃
梅州,11日（周四）,多云,14,2℃
梅州,12日（周五）,多云,15,4℃
梅州,11日（周四）,多云,13,2℃
梅州,12日（周五）,多云,14,3℃
梅州,9日（周二）,多云,7,1℃
梅州,10日（周三）,多云,13,1℃
梅州,11日（周四）,多云,13,2℃
梅州,12日（周五）,多云转阴,14,2℃
梅州,8日（后天）,小雨,7,3℃
梅州,9日（周二）,多云,8,1℃
梅州,10日（周三）,多云,11,1℃
梅州,11日（周四）,多云,13,2℃
梅州,12日（周五）,多云,14,2℃
梅州,8日（后天）,中雨转小雨,8,2℃
梅州,9日（周二）,多云,7,2℃
梅州,10日（周三）,多云,13,2℃
梅州,11日（周四）,多云,13,2℃
梅州,12日（周五）,多云,15,4℃
梅州,6日（今天）,小雨,17,13℃
梅州,7日（明天）,小雨转中雨,18,12℃
梅州,8日（后天）,中雨转小雨,14,6℃
梅州,9日（周二）,小雨转多云,9,5℃
梅州,8日（后天）,中雨转小雨,6,2℃
梅州,9日（周二）,多云,8,0℃
梅州,10日（周三）,多云,12,0℃
梅州,11日（周四）,多云,13,3℃
梅州,12日（周五）,多云转阴,15,4℃
兴宁,7日（明天）,多云转阴,9,1℃
兴宁,8日（后天）,多云,8,-1℃
兴宁,9日（周二）,晴,11,-1℃
兴宁,10日（周三）,晴,11,-1℃
兴宁,11日（周四）,晴转多云,11,-1℃
兴宁,12日（周五）,小雨转阴,7,0℃
兴宁,10日（周三）,多云,14,5℃
兴宁,11日（周四）,多云,15,6℃
兴宁,12日（周五）,多云,18,8℃
兴宁,6日（今天）,小雨转中雨,17,12℃
兴宁,7日（明天）,中雨,17,12℃
蕉岭,8日（后天）,中雨转小雨,13,4℃
蕉岭,9日（周二）,小雨转多云,10,3℃
蕉岭,10日（周三）,多云转晴,14,5℃
蕉岭,11日（周四）,晴转多云,16,5℃
蕉岭,12日（周五）,多云,18,8℃
大埔,6日（今天）,小雨,17,13℃
丰顺,7日（明天）,小雨转中雨,18,12℃
丰顺,8日（后天）,中雨转小雨,14,6℃
丰顺,9日（周二）,小雨转多云,9,5℃
丰顺,10日（周三）,多云,14,5℃
丰顺,11日（周四）,多云,15,6℃
丰顺,12日（周五）,多云,18,8℃
斗门,6日（今天）,中雨转小雨,18,14℃
斗门,7日（明天）,小雨,18,13℃
斗门,8日（后天）,小雨,16,6℃
斗门,9日（周二）,小雨转多云,10,6℃
斗门,10日（周三）,多云,15,6℃
斗门,11日（周四）,多云,16,6℃
斗门,12日（周五）,多云,17,9℃
南海,6日（今天）,小雨转大雨,16,10℃
肇庆,7日（明天）,大雨转中雨,16,6℃
肇庆,8日（后天）,中雨转小雨,9,2℃
肇庆,9日（周二）,小雨转晴,8,1℃
肇庆,10日（周三）,晴,13,1℃
肇庆,11日（周四）,晴转多云,15,1℃
肇庆,12日（周五）,多云转晴,15,3℃
肇庆,6日（今天）,小雨转大雨,16,11℃
广宁,7日（明天）,大雨转中雨,16,6℃
广宁,8日（后天）,中雨转小雨,11,3℃
